alt,lat,lon,sats,signal,speed,ts,veh_id,dev_id,date,task_id,next_task_id,line_id,route_id,driver_id,car_no,course_no,pt,primary_veh_id,prev_stop_id,prev_stop_dev,cur_stop_id,cur_stop_dev,seg_fraction,status,in_depot
552.4,42.68706023490441,23.330735210560825,8,31,22.6,1738074907139,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1289,1.0,A1914,0.0,0.864,on task,False
552.3,42.68651293499518,23.330605547372446,9,31,22.8,1738074912140,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1289,1.0,A1914,0.0,0.911,on task,False
554.1,42.68657263999578,23.330314144688288,9,31,22.8,1738074917137,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1914,0.0,A1808,0.0,0.0,on task,False
559.8,42.68560215631138,23.32741719906011,9,31,33.3,1738074972141,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1914,0.0,A1808,0.0,0.556,on task,False
559.0,42.68539157337095,23.327129027999796,7,31,29.1,1738074977137,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1914,0.0,A1808,0.0,0.652,on task,False
556.5,42.685499882619965,23.326662201640698,9,31,23.9,1738074982137,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1914,0.0,A1808,0.0,0.739,on task,False
555.7,42.685369833701195,23.325995982201917,9,31,21.3,1738074987138,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1914,0.0,A1808,0.0,0.817,on task,False
553.7,42.68513562780556,23.32575598749757,9,31,22.4,1738074992138,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1914,0.0,A1808,0.0,0.883,on task,False
556.0,42.684878550056865,23.325755721888388,9,31,19.3,1738074997137,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1808,0.0,A0397,0.0,0.0,on task,False
553.6,42.68501360798252,23.325403805286424,9,31,0.0,1738075002141,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1808,0.0,A0397,0.0,0.0,on task,False
553.4,42.68495426999689,23.32545963695259,8,31,0.0,1738075007138,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1808,0.0,A0397,0.0,0.0,on task,False
554.7,42.68480858886366,23.32536177946658,8,31,0.0,1738075012139,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1808,0.0,A0397,0.0,0.0,on task,False
559.4,42.68448811367581,23.324203639089824,9,31,0.0,1738075042137,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1808,0.0,A0397,0.0,0.177,on task,False
559.7,42.68386963862108,23.322796747537875,9,31,1.9,1738075072138,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1808,0.0,A0397,0.0,0.431,on task,False
559.5,42.68409695836393,23.32256045316231,9,31,0.0,1738075077138,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1808,0.0,A0397,0.0,0.432,on task,False
560.2,42.683708645180225,23.322541188289684,9,31,0.0,1738075082137,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1808,0.0,A0397,0.0,0.432,on task,False
558.0,42.683932235742525,23.322724310633426,9,31,6.1,1738075087138,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1808,0.0,A0397,0.0,0.445,on task,False
559.2,42.683781421525104,23.322384215854772,9,31,5.0,1738075092137,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1808,0.0,A0397,0.0,0.46,on task,False
559.7,42.68404207802929,23.322424348186857,9,31,7.4,1738075097137,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1808,0.0,A0397,0.0,0.477,on task,False
559.6,42.683583202018035,23.322376358185195,9,31,0.0,1738075102137,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1808,0.0,A0397,0.0,0.485,on task,False
559.9,42.68360632164277,23.322481140662177,9,31,0.0,1738075107137,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1808,0.0,A0397,0.0,0.487,on task,False
559.2,42.683792055449054,23.322216684988756,8,31,0.0,1738075112137,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1808,0.0,A0397,0.0,0.487,on task,False
559.3,42.683951624532845,23.322254724465832,8,31,0.0,1738075117137,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1808,0.0,A0397,0.0,0.487,on task,False
558.6,42.68396745450589,23.32223523907729,9,31,8.9,1738075122137,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1808,0.0,A0397,0.0,0.491,on task,False
558.6,42.68360779138829,23.322116928644512,9,31,24.1,1738075127137,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1808,0.0,A0397,0.0,0.538,on task,False
564.4,42.68198492899226,23.3204708687884,9,31,20.7,1738075157137,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A0397,0.0,A2329,0.0,0.0,on task,False
564.3,42.68217589922719,23.32062668208469,9,31,0.0,1738075162137,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A0397,0.0,A2329,0.0,0.0,on task,False
563.3,42.68209672783454,23.320743899953065,9,31,0.0,1738075167138,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A0397,0.0,A2329,0.0,0.0,on task,False
563.2,42.68189337735756,23.32082462248397,9,31,0.0,1738075172137,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A0397,0.0,A2329,0.0,0.0,on task,False
566.4,42.681316299061834,23.321032767392428,9,31,29.6,1738075202138,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A0397,0.0,A2329,0.0,0.217,on task,False
554.7,42.685978573053866,23.343892275729385,10,31,0.0,1738073408477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1394,0.0,TB0074,0.0,0.0,on task,False
554.7,42.6858849436108,23.344066259469127,10,31,0.0,1738073413477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1394,0.0,TB0074,0.0,0.0,on task,False
554.6,42.685741786521085,23.34404517693452,10,31,0.0,1738073418477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1394,0.0,TB0074,0.0,0.0,on task,False
554.2,42.685638711301934,23.343721648839946,10,31,7.0,1738073423477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1394,0.0,TB0074,0.0,0.0,on task,False
555.9,42.68591762634336,23.34398232078747,10,31,22.0,1738073428476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1394,0.0,TB0074,0.0,0.029,on task,False
557.6,42.685492877617584,23.344454962433957,10,31,37.6,1738073433480,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1394,0.0,TB0074,0.0,0.105,on task,False
559.3,42.68516297704734,23.345089535940104,10,31,47.6,1738073438477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1394,0.0,TB0074,0.0,0.212,on task,False
561.0,42.68453013698732,23.34571646116884,10,31,52.8,1738073443477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1394,0.0,TB0074,0.0,0.339,on task,False
570.7,42.68257999412243,23.34899424515761,10,31,1.5,1738073473477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0074,0.0,TB1820,0.0,0.0,on task,False
576.5,42.68077665453705,23.35092606288307,10,31,54.4,1738073503477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0074,0.0,TB1820,0.0,0.276,on task,False
576.4,42.68067172998348,23.35150303747499,10,31,55.6,1738073508476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0074,0.0,TB1820,0.0,0.372,on task,False
576.7,42.67982214004686,23.35206121606601,10,31,53.5,1738073513477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0074,0.0,TB1820,0.0,0.467,on task,False
575.7,42.67940330693587,23.353080829073185,10,31,57.0,1738073518477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0074,0.0,TB1820,0.0,0.564,on task,False
575.9,42.67886678564971,23.353456416778105,10,31,58.9,1738073523476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0074,0.0,TB1820,0.0,0.664,on task,False
573.3,42.678652357311655,23.354547856490232,10,31,62.8,1738073528476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0074,0.0,TB1820,0.0,0.773,on task,False
572.2,42.67780787227129,23.35521709780582,10,31,51.7,1738073533477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0074,0.0,TB1820,0.0,0.873,on task,False
573.0,42.677564514922885,23.35576622262005,10,31,33.3,1738073538479,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0074,0.0,TB1820,0.0,0.944,on task,False
571.8,42.67752828185343,23.35572212535222,10,31,13.3,1738073543477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1820,-1.0,TB2326,0.0,0.0,on task,False
571.2,42.67740661163051,23.355795938332417,10,31,0.0,1738073548476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1820,-1.0,TB2326,0.0,0.0,on task,False
573.5,42.67657573673585,23.356878907850913,10,31,45.0,1738073578479,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1820,-1.0,TB2326,0.0,0.318,on task,False
573.5,42.67601005247128,23.35750611881907,10,31,44.3,1738073583482,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1820,-1.0,TB2326,0.0,0.485,on task,False
571.9,42.675903051749906,23.35823040499764,10,31,40.7,1738073588479,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1820,-1.0,TB2326,0.0,0.647,on task,False
572.8,42.67538804973249,23.358286272680218,10,31,33.5,1738073593480,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1820,-1.0,TB2326,0.0,0.786,on task,False
572.2,42.675213694767784,23.358806296689306,10,31,20.4,1738073598484,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1820,-1.0,TB2326,0.0,0.888,on task,False
571.3,42.67517152153921,23.35918210322467,10,31,6.1,1738073603479,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB2326,-1.0,TB1696,0.0,0.0,on task,False
570.9,42.67523689776269,23.358913977319492,10,31,9.6,1738073608476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB2326,-1.0,TB1696,0.0,0.0,on task,False
568.8,42.67492562688886,23.35926937592818,10,31,0.0,1738073613476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB2326,-1.0,TB1696,0.0,0.0,on task,False
568.4,42.67501088368295,23.359263513566813,10,31,0.0,1738073618476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB2326,-1.0,TB1696,0.0,0.0,on task,False
569.2,42.67521121338446,23.359186602640325,10,31,0.0,1738073623478,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB2326,-1.0,TB1696,0.0,0.0,on task,False
569.7,42.67413304518199,23.360676014229465,10,31,48.2,1738073653476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB2326,-1.0,TB1696,0.0,0.267,on task,False
569.6,42.67388074058529,23.36124316262034,10,31,47.0,1738073658479,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB2326,-1.0,TB1696,0.0,0.386,on task,False
564.8,42.67142045327171,23.36416662798932,10,31,18.7,1738073688478,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1696,-1.0,TB1257,0.0,0.0,on task,False
564.8,42.67145203764256,23.36421989870492,10,31,0.0,1738073693476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1696,-1.0,TB1257,0.0,0.0,on task,False
565.2,42.67152519898584,23.363826381946147,9,31,0.0,1738073698477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1696,-1.0,TB1257,0.0,0.0,on task,False
564.0,42.671330188004085,23.36421064764081,9,31,0.0,1738073703482,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1696,-1.0,TB1257,0.0,0.0,on task,False
564.3,42.671434562449015,23.364166463272245,9,31,0.0,1738073708476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1696,-1.0,TB1257,0.0,0.0,on task,False
564.9,42.67179726263821,23.363774737749488,9,31,1.9,1738073713477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1696,-1.0,TB1257,0.0,0.0,on task,False
566.8,42.67145095475773,23.364198120852787,10,31,15.0,1738073718476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1696,-1.0,TB1257,0.0,0.015,on task,False
566.8,42.671332843125626,23.36458129821584,10,31,34.1,1738073723476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1696,-1.0,TB1257,0.0,0.093,on task,False
566.9,42.6711017502302,23.364917154994338,10,31,34.8,1738073728480,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1696,-1.0,TB1257,0.0,0.201,on task,False
564.6,42.67079221357687,23.365202335148535,10,31,35.6,1738073733481,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1696,-1.0,TB1257,0.0,0.309,on task,False
564.2,42.67046001974621,23.36586000493779,10,31,37.0,1738073738479,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1696,-1.0,TB1257,0.0,0.424,on task,False
562.5,42.66996794863679,23.366087780011707,9,31,34.6,1738073743478,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1696,-1.0,TB1257,0.0,0.531,on task,False
561.4,42.66962152030324,23.366711434077786,9,31,27.2,1738073748479,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1696,-1.0,TB1257,0.0,0.626,on task,False
561.5,42.66858851477631,23.367208167468124,10,31,7.2,1738073778479,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1257,-1.0,TB1260,0.0,0.0,on task,False
562.3,42.668461876872456,23.36748384237855,10,31,0.0,1738073783476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1257,-1.0,TB1260,0.0,0.0,on task,False
562.5,42.668492827147595,23.367359910089665,10,31,0.0,1738073788476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1257,-1.0,TB1260,0.0,0.0,on task,False
562.0,42.668364973308144,23.36722468538149,10,31,0.0,1738073793477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1257,-1.0,TB1260,0.0,0.0,on task,False
561.2,42.66853635572878,23.367291011734466,10,31,6.9,1738073798477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1257,-1.0,TB1260,0.0,0.0,on task,False
559.0,42.66846507532137,23.36738879601658,10,31,10.0,1738073803476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1257,-1.0,TB1260,0.0,0.038,on task,False
559.6,42.66823910453832,23.36757410298409,10,31,22.6,1738073808476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1257,-1.0,TB1260,0.0,0.123,on task,False
560.5,42.66809571559756,23.36805497917663,10,31,21.5,1738073813476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1257,-1.0,TB1260,0.0,0.225,on task,False
560.6,42.668018875157934,23.368593080660823,10,31,16.5,1738073818476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1257,-1.0,TB1260,0.0,0.31,on task,False
559.7,42.668431690178686,23.36873589742991,10,31,15.4,1738073823479,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1257,-1.0,TB1260,0.0,0.376,on task,False
560.0,42.66851913127413,23.368667454301445,10,31,19.8,1738073828477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1257,-1.0,TB1260,0.0,0.462,on task,False
559.1,42.66886459573537,23.36915636845745,10,31,12.6,1738073833477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1257,-1.0,TB1260,0.0,0.51,on task,False
561.2,42.66867536796346,23.368772215777557,10,31,13.0,1738073838479,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1257,-1.0,TB1260,0.0,0.563,on task,False
560.5,42.669235210245375,23.368844483398448,10,31,17.0,1738073843477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1257,-1.0,TB1260,0.0,0.627,on task,False
561.2,42.66932623898837,23.36893673417792,10,31,16.7,1738073848477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1257,-1.0,TB1260,0.0,0.697,on task,False
563.2,42.66953835933203,23.368850235943732,10,31,20.2,1738073853479,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1257,-1.0,TB1260,0.0,0.768,on task,False
558.6,42.66977641139952,23.369707150162903,9,31,0.0,1738073883479,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1260,-1.0,TB2615,0.0,0.0,on task,False
558.6,42.66981941006207,23.36932471005765,10,31,0.0,1738073888477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1260,-1.0,TB2615,0.0,0.0,on task,False
558.9,42.67017713093524,23.36980932084682,10,31,7.0,1738073893477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1260,-1.0,TB2615,0.0,0.0,on task,False
557.2,42.67015513340202,23.369910891185892,9,31,22.2,1738073898481,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1260,-1.0,TB2615,0.0,0.084,on task,False
557.4,42.67041721026235,23.370157407669748,10,31,29.4,1738073903476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1260,-1.0,TB2615,0.0,0.23,on task,False
554.2,42.67093618062524,23.370370349752463,10,31,31.9,1738073908476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1260,-1.0,TB2615,0.0,0.407,on task,False
548.2,42.67140378851288,23.371354961326883,9,31,0.0,1738073938476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1260,-1.0,TB2615,0.0,0.877,on task,False
548.2,42.67122366660487,23.371582321111852,9,31,0.0,1738073943477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1260,-1.0,TB2615,0.0,0.877,on task,False
548.2,42.67151200790027,23.371600126636302,10,31,23.3,1738073948477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB2615,0.0,TB1152,0.0,0.0,on task,False
551.0,42.67372908116644,23.3743121323476,10,31,36.5,1738073978476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB2615,0.0,TB1152,0.0,0.582,on task,False
551.3,42.674057297191695,23.374752436107094,10,31,20.2,1738073983476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB2615,0.0,TB1152,0.0,0.654,on task,False
551.2,42.6746857112447,23.377950512740924,10,28,39.8,1738074108477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1152,0.0,TB0370,0.0,0.222,on task,False
553.3,42.674576608830165,23.37860487813016,10,28,38.5,1738074113478,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1152,0.0,TB0370,0.0,0.333,on task,False
552.9,42.674212233806166,23.379527108071287,10,31,35.9,1738074118477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1152,0.0,TB0370,0.0,0.438,on task,False
552.3,42.67442949845387,23.37993433831086,10,29,27.8,1738074123476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1152,0.0,TB0370,0.0,0.534,on task,False
550.5,42.67425956229206,23.37997425576302,10,31,13.7,1738074128477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1152,0.0,TB0370,0.0,0.585,on task,False
549.4,42.674365828520344,23.380557400645447,10,31,21.7,1738074133477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB1152,0.0,TB0370,0.0,0.639,on task,False
550.4,42.67377490760138,23.38257645585859,10,30,0.0,1738074163477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0370,-1.0,TB1986,0.0,0.0,on task,False
550.6,42.67398981342391,23.3824349052701,10,31,0.0,1738074168480,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0370,-1.0,TB1986,0.0,0.0,on task,False
550.7,42.67361229418973,23.382501039985595,10,31,0.0,1738074173476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0370,-1.0,TB1986,0.0,0.0,on task,False
551.5,42.67386000901546,23.38232307283214,10,31,7.8,1738074178476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0370,-1.0,TB1986,0.0,0.0,on task,False
551.8,42.67375454165275,23.38286151980803,10,30,18.3,1738074183481,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0370,-1.0,TB1986,0.0,0.035,on task,False
553.8,42.67367782395684,23.383044653252473,10,30,21.3,1738074188476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0370,-1.0,TB1986,0.0,0.089,on task,False
552.5,42.67371060997933,23.38364081847715,10,31,25.2,1738074193476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0370,-1.0,TB1986,0.0,0.153,on task,False
551.3,42.67326815385105,23.38641086090306,10,31,24.8,1738074223477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0370,-1.0,TB1986,0.0,0.56,on task,False
552.0,42.67317745504274,23.38637851279532,10,31,22.0,1738074228479,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0370,-1.0,TB1986,0.0,0.619,on task,False
552.1,42.67331464668422,23.387143623859235,10,31,16.5,1738074233476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0370,-1.0,TB1986,0.0,0.671,on task,False
552.2,42.67311064017486,23.387221996048183,10,31,0.7,1738074238477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0370,-1.0,TB1986,0.0,0.691,on task,False
552.5,42.67302524136611,23.387196912177345,10,31,11.1,1738074268477,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0370,-1.0,TB1986,0.0,0.705,on task,False
551.8,42.67293102729756,23.387208608913426,10,31,12.4,1738074273476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0370,-1.0,TB1986,0.0,0.726,on task,False
551.9,42.67269583863448,23.387265500268693,10,31,9.8,1738074278476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0370,-1.0,TB1986,0.0,0.743,on task,False
553.7,42.67250285068744,23.38726399209349,10,31,14.3,1738074283476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0370,-1.0,TB1986,0.0,0.772,on task,False
552.6,42.67226802461179,23.387372230286203,10,31,23.1,1738074288476,TB1620,406368,2025-01-28,9756079.0,9755514,TB2,TB1022,14136,2,11.0,1_1,TB1620,TB0370,-1.0,TB1986,0.0,0.825,on task,False
